"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Least developed countries: UN classification","LDC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","25.6381797790527","25.9740600585938","26.5654792785644","27.0669498443604","26.3473491668701","27.2558403015137","28.039400100708","28.7708492279053","29.8940601348877","31.1520004272461","32.381649017334","34.9705200195312","33.7664184570312","34.4436302185059","34.603199005127","34.5267295837402","34.2985496520996","35.3939018249512","36.447681427002","36.2667999267578","37.5311508178711","37.3073806762695","37.9437408447266","38.9622383117676","39.3916893005371","39.6441802978516","40.9542007446289","41.7555618286133","43.5255393981934","45.3259201049805","47.0377502441406","48.717601776123","51.5511894226074","53.6618003845215","54.9120788574219","57.0652084350586","61.2902908325195","62.3694000244141","62.2639808654785","63.0734786987305","63.4495010375977","63.9734115600586","64.0479583740234","65.0422821044922","65.6909332275391","66.3457489013672","66.32958984375","66.817497253418","67.5955123901367","","",
"Low income","LIC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","28.1898708343506","28.9292697906494","29.4064197540283","30.0206604003906","30.8656692504883","32.105281829834","32.562671661377","32.9185981750488","33.2320098876953","34.2086410522461","34.7721900939941","34.7185516357422","35.5365180969238","35.3174018859863","35.6605186462402","34.8986587524414","34.0572204589844","34.1405792236328","34.625171661377","35.1511116027832","34.9187812805176","35.4835090637207","34.4374504089355","34.4727783203125","35.2675094604492","34.994758605957","34.9010200500488","35.1121292114258","35.8463592529297","37.470329284668","38.9636917114258","41.1646614074707","42.5017509460449","45.6386299133301","47.485179901123","48.7668991088867","51.8036499023438","55.6745910644531","56.6336097717285","56.2173309326172","57.367618560791","56.9909210205078","58.3048515319824","59.1643295288086","60.5421600341797","61.3433609008789","62.303409576416","62.7764015197754","63.3875999450684","64.4491195678711","64.1663589477539","",
"Liechtenstein","LIE","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.6521682739258","99.0783386230469","118.817199707031","92.2727279663086","109.178741455078","95.0226211547852","101.421798706055","103.686637878418","111.794868469238","107.222221374512","","97.023811340332","97.4226837158203","101.522842407227","88.8297882080078","118.75","101.818176269531","87.3015899658203","102.285713195801","","",
"Sri Lanka","LKA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","64.2738189697266","","","","","","","","","","","","","85.2974014282227","","89.4265670776367","91.8602676391602","91.7422180175781","","93.7534790039062","93.9416580200195","96.7539901733398","96.1730270385742","","","","","","98.6638412475586","","","103.125717163086","105.826469421387","100.688629150391","","97.0059432983398","97.4106674194336","95.2116012573242","91.6978988647461","91.3257827758789","96.5194320678711","95.8545608520508","94.8554306030273","95.4804534912109","95.0256271362305","94.7861785888672","95.7513809204102","97.0844039916992","","95.9360961914062","96.3230743408203","98.2793197631836","","",
"Lower middle income","LMC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","40.7122497558594","40.663200378418","40.6357917785645","41.4958915710449","41.893138885498","42.8204612731934","43.5489616394043","44.2035102844238","45.0899696350098","45.917308807373","47.4694290161133","48.9657897949219","50.3181114196777","51.6342811584473","53.3647613525391","54.2359313964844","55.1982612609863","56.2258491516113","57.4760589599609","58.298770904541","59.6341285705566","60.7083282470703","61.4382514953613","62.5513687133789","63.4568214416504","64.6216735839844","64.7451324462891","64.7520599365234","64.8471984863281","65.1973724365234","66.8479309082031","68.7160797119141","69.9292678833008","73.4202117919922","75.5960006713867","77.9327011108398","79.5227584838867","80.9772720336914","82.4832992553711","83.9153366088867","83.6749801635742","82.7562637329102","84.4095611572266","85.2423095703125","86.1479263305664","86.3313064575195","86.2450332641602","86.0213165283203","85.9532928466797","85.2793579101562","86.2050399780273","86.56494140625","92.2984313964844","",
"Low & middle income","LMY","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","65.0065536499023","62.7358703613281","61.5830192565918","61.3555603027344","66.7145080566406","69.6794204711914","68.5182266235352","69.1126327514648","69.2309112548828","69.2136383056641","71.7664031982422","72.3967590332031","73.3534088134766","73.5185928344727","74.3747787475586","74.7608795166016","74.793212890625","74.1463165283203","74.4337997436523","73.902587890625","73.5153503417969","72.8462677001953","72.0793304443359","72.4691467285156","72.0522537231445","73.9156799316406","73.260498046875","73.5562515258789","73.9021072387695","74.1498565673828","74.7958068847656","75.9325332641602","76.8676986694336","78.0635681152344","79.1674880981445","80.6081008911133","81.3822402954102","82.9072875976562","85.2261276245117","86.4468612670898","86.19873046875","85.1871185302734","85.6887130737305","86.0687866210938","85.6027069091797","85.1861267089844","86.0371170043945","85.7437591552734","85.8771286010742","85.5448532104492","85.6965637207031","86.4897689819336","89.4131011962891","",
"Lesotho","LSO","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","43.8344497680664","49.732551574707","61.7308692932129","65.6563034057617","61.0875205993652","57.7702713012695","59.6316604614258","61.5431709289551","62.2942085266113","62.9888916015625","63.4751815795898","63.6229400634766","62.4210205078125","61.7908897399902","61.9163017272949","66.2907104492188","68.3934936523438","67.7107772827148","70.8085098266602","71.7037124633789","73.4929122924805","72.8721237182617","74.8521728515625","77.0347671508789","72.6080780029297","71.2771301269531","71.1675491333008","68.3478927612305","66.799919128418","68.7708587646484","71.6834335327148","74.575813293457","78.4877014160156","75.347900390625","97.9061126708984","92.2036590576172","88.5574722290039","88.6577529907227","89.7247924804688","88.7606582641602","88.9312286376953","90.7783889770508","89.1511306762695","87.8156967163086","88.3686599731445","","","","","","","",
"Late-demographic dividend","LTE","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.5356674194336","90.2748413085938","91.3928070068359","91.7111892700195","92.043571472168","92.7335510253906","93.2688674926758","93.2233276367188","93.4012908935547","93.7887802124023","93.9700164794922","94.4319381713867","96.773811340332","101.640296936035","101.959197998047","101.480842590332","99.6191711425781","97.1105117797852","97.3644485473633","94.1037216186523","92.3214111328125","94.1842193603516","95.9483184814453","96.861442565918","96.7184524536133","94.6849212646484","96.4394912719727","96.5764007568359","",
"Lithuania","LTU","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.9155731201172","91.5549697875977","91.3478317260742","","94.9051666259766","101.794471740723","102.269371032715","102.437591552734","100.681869506836","102.537841796875","101.619346618652","102.728179931641","103.874008178711","98.3291931152344","97.9736175537109","99.4632797241211","97.7761535644531","100.548538208008","101.402122497559","100.693908691406","100.726371765137","102.063720703125","101.906028747559","104.464637756348","104.314079284668","104.089431762695","102.690971374512","","",
"Luxembourg","LUX","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","85.3122634887695","83.987678527832","86.1457214355469","84.975830078125","88.1222991943359","","","","83.3985214233398","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5906829833984","84.543098449707","85.4717636108398","84.7518920898438","83.8280487060547","82.6281433105469","81.5573806762695","82.5550384521484","75.9135665893555","79.213996887207","79.2642135620117","79.0376968383789","","",
"Latvia","LVA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.8280181884766","98.8465270996094","100.171989440918","99.3180618286133","99.7133483886719","103.557540893555","101.553329467773","102.725257873535","100","101.489807128906","99.0904006958008","100.304412841797","98.9833831787109","98.4945983886719","98.7562713623047","99.9205932617188","101.067176818848","97.9887924194336","99.0070037841797","99.1960220336914","98.6389007568359","98.9471664428711","98.020637512207","","",
"Macao SAR, China","MAC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.53540802002","","101.623237609863","93.0386734008789","","","","","","91.91748046875","101.580932617188","107.043388366699","107.696548461914","101.062942504883","105.793739318848","97.351188659668","99.4517211914062","96.8171463012695","104.448532104492","100.120681762695","102.155540466309","109.919319152832","110.473678588867","98.684211730957","105.588241577148","89.2105331420898","101.529411315918","93.7619018554688","84.4800033569336","87.8461532592773","90.3846206665039","92.4814834594727","84.4000015258789","",
"St. Martin (French part)","MAF","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","20.1778697967529","21.1247501373291","22.5437202453613","","26.9787197113037","29.3085193634033","31.6575908660889","33.0804481506348","34.5589485168457","36.0060081481934","36.4007606506348","36.8246307373047","43.5730400085449","42.8871917724609","42.6277694702148","38.881950378418","33.7360801696777","40.1801605224609","37.3301086425781","36.8301200866699","37.5886001586914","38.0644989013672","39.8862800598145","42.0687408447266","44.1624794006348","46.1988906860352","48.8564186096191","52.053581237793","54.7589416503906","56.9703598022461","62.6240310668945","71.2673263549805","76.9296112060547","80.6806488037109","80.3764495849609","78.4561996459961","76.7551498413086","80.4302825927734","85.4813919067383","94.5477905273438","93.8393478393555","94.8375625610352","94.7405624389648","93.5055084228516","91.69384765625","91.8396530151367","94.5314865112305","97.1926498413086","99.9011917114258","102.356292724609","",
"Monaco","MCO","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.3125","119.696968078613","","","","","","","","","","","","","","","","","","","","","","","","128.323699951172","","","","","","","",
"Moldova","MDA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.398811340332","95.1699371337891","96.5072708129883","99.4125900268555","97.6487274169922","92.870849609375","90.4833831787109","91.4650115966797","92.653678894043","90.1737518310547","89.9617080688477","92.7138824462891","109.717147827148","106.488296508789","106.144157409668","106.788673400879","101.120910644531","99.7496109008789","104.023101806641","105.298973083496","107.062019348145","",
"Madagascar","MDG","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","22.2363300323486","24.3802795410156","25.5215492248535","","28.3103008270264","","","","","","","","","","","","","37.6659317016602","34.9424209594727","34.6869812011719","33.7608909606934","30.6049900054932","31.8837394714355","29.679630279541","28.3106002807617","29.752799987793","","29.5909595489502","32.8090400695801","35.5633888244629","35.1886787414551","35.1538505554199","38.8538284301758","44.6912002563477","55.7362899780273","54.5367393493652","58.7707786560059","65.5713729858398","73.1989288330078","70.5915069580078","71.6953277587891","70.3428802490234","69.6865463256836","69.7999725341797","69.9765090942383","68.4594497680664","67.7796020507812","65.8189315795898","63.3280982971191","61.7512245178223","65.6064453125","61.9772529602051","",
"Maldives","MDV","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.501983642578","","","","","","","","133.54133605957","124.791831970215","","107.213500976562","108.303031921387","100.608779907227","101.049423217773","94.088493347168","87.8597793579102","93.5287399291992","91.9249877929688","95.571533203125","92.9592971801758","95.9162292480469","94.8936157226562","","","","",
"Middle East & North Africa","MEA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","35.8195991516113","35.695671081543","35.9639091491699","37.3898887634277","38.7667007446289","41.5020713806152","43.714241027832","46.055290222168","45.4705810546875","43.4196701049805","47.9822311401367","51.5042495727539","53.1809387207031","55.0060386657715","57.5230712890625","61.7470207214355","61.898998260498","62.2383918762207","63.8595008850098","64.714729309082","66.8882369995117","68.2110824584961","70.0052032470703","71.1958236694336","71.9353332519531","73.9948806762695","74.9254913330078","75.606086730957","76.4944305419922","77.4736633300781","77.4736709594727","79.010498046875","79.3402709960938","79.4946899414062","84.2231216430664","86.4520416259766","82.9838790893555","84.3653182983398","85.9624633789062","85.156867980957","85.8142471313477","86.2087783813477","87.0095367431641","84.4218902587891","84.0534896850586","83.4892272949219","83.0496978759766","82.7271575927734","83.3965835571289","83.6421203613281","85.5748519897461","85.630989074707","85.741813659668","",
"Mexico","MEX","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","64.6839904785156","66.2194900512695","71.6563186645508","","","","","","","","","","","","","","","","91.8594589233398","93.1702728271484","96.5328903198242","97.4300689697266","96.8732299804688","","97.58544921875","96.616828918457","97.6611328125","99.1934127807617","98.7327575683594","100.590347290039","101.39624786377","101.49080657959","102.35466003418","101.726852416992","100.034240722656","100.476837158203","100.323883056641","107.067398071289","110.626243591309","111.767150878906","106.059028625488","104.65299987793","104.386100769043","102.486167907715","102.865982055664","103.161361694336","103.073928833008","","",
"Marshall Islands","MHL","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.5843505859375","","","105.809127807617","80.8450698852539","","80.2147216796875","89.7356109619141","94.7702102661133","91.8530426025391","93.4713363647461","","91.8181762695312","","","","","100.359069824219","","","118.737266540527","114.853561401367","108.350730895996","99.5689697265625","",
"Middle income","MIC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","67.7590789794922","65.5286407470703","64.293571472168","64.0507507324219","69.4519424438477","72.4161376953125","71.2572708129883","71.8583984375","71.9953918457031","72.0333786010742","74.6633682250977","75.2875900268555","76.265266418457","76.4798202514648","77.3774871826172","77.8565979003906","77.9357528686523","77.4053421020508","77.8684997558594","77.3835372924805","76.9393997192383","76.144401550293","75.328483581543","75.7057800292969","75.3392562866211","77.4878005981445","76.7204208374023","77.1184234619141","77.5522003173828","77.8674621582031","78.672248840332","79.831428527832","80.7544631958008","82.1746063232422","83.4533615112305","84.8328628540039","85.6202163696289","87.3308868408203","89.7041015625","90.6728820800781","90.3629684448242","89.3606491088867","89.8454895019531","90.4652709960938","89.8346405029297","89.3167037963867","90.1650695800781","89.7789535522461","89.8354797363281","89.4318084716797","89.5555725097656","90.3453598022461","93.8899993896484","",
"North Macedonia","MKD","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.618278503418","92.6221923828125","94.4604721069336","","97.2848968505859","96.8520278930664","95.4704513549805","97.3878021240234","94.6972198486328","94.0270919799805","93.3554229736328","88.2842636108398","88.316032409668","89.6369323730469","88.5309524536133","","","","82.7182235717773","83.9472503662109","94.5710983276367","","92.9077377319336","92.5875091552734","90.3622131347656","88.7204208374023","90.8319778442383","","",
"Mali","MLI","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","8.56357002258301","","7.34243011474609","","","7.28171014785767","6.86453008651733","","6.52588987350464","6.23219013214111","","","","","","","","","","","","22.0621700286865","24.1266307830811","26.3018493652344","29.1832695007324","30.6570796966553","32.3471412658691","37.080150604248","39.7861785888672","43.8920288085938","46.339038848877","49.3796691894531","50.1256217956543","47.5817108154297","","47.4369087219238","45.7225608825684","45.4761581420898","44.5038299560547","","","","","","",
"Malta","MLT","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","108.179008483887","121.411186218262","117.360618591309","128.621627807617","111.097846984863","86.8874206542969","114.443946838379","98.9436569213867","105.763168334961","105.300346374512","117.382148742676","100","99.0941314697266","99.6575317382812","97.5700912475586","94.6785736083984","102.71346282959","99.2475814819336","101.922378540039","101.067237854004","101.875228881836","104.751457214355","104.49983215332","105.5595703125","100","106.762367248535","97.9328231811523","100.608657836914","98.5876693725586","104.937828063965","102.642059326172","102.448829650879","100.969429016113","102.604583740234","102.419692993164","102.935096740723","99.5780563354492","102.332748413086","94.7438812255859","101.068283081055","98.9100799560547","97.3985366821289","100.372543334961","100.890213012695","100.051887512207","99.6459274291992","99.4823989868164","100.151672363281","97.6443405151367","96.2550201416016","98.4979476928711","","",
"Myanmar","MMR","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","31.2001895904541","29.4534702301025","36.2766189575195","35.2761611938477","","","","","","","","","","","","","","","","","","","","","","","","","73.2126693725586","78.5746688842773","78.3747711181641","79.0724334716797","81.0602416992188","83.3767700195312","","","94.5111923217773","94.9566497802734","95.4346618652344","97.8217163085938","","","","","","","","105.002029418945","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","34.8747711181641","34.7449798583984","35.032600402832","36.6965484619141","38.2303085327148","41.1566390991211","43.4225807189941","46.0134086608887","45.3744888305664","43.1567687988281","47.9322090148926","51.5597496032715","53.2323112487793","55.0604400634766","57.7293586730957","62.2897911071777","62.297550201416","62.5798110961914","64.2175521850586","65.0141220092773","67.2474365234375","68.5350723266602","70.3984298706055","71.5258102416992","72.1444473266602","74.2571029663086","75.084098815918","75.6876068115234","76.4870910644531","77.3864822387695","77.1761322021484","78.7433624267578","78.9061584472656","78.8317184448242","83.866569519043","86.1864700317383","82.1533203125","83.5359191894531","85.3109130859375","84.275749206543","85.015998840332","85.4207611083984","86.3265380859375","83.4402465820312","82.9605178833008","82.2158584594727","81.7978515625","81.2892684936523","82.1307220458984","82.381477355957","84.6518783569336","84.8132400512695","84.9819869995117","",
"Montenegro","MNE","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.6572189331055","94.4213409423828","","","97.2811279296875","94.4162368774414","95.758430480957","94.9813079833984","95.5607528686523","98.4371032714844","96.6326522827148","103.593658447266","",
"Mongolia","MNG","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.5935516357422","79.9961471557617","78.6556701660156","89.0168228149414","87.9422225952148","89.1187286376953","93.4867172241211","97.8605575561523","101.284591674805","99.4696426391602","100.293327331543","","","","","","","","","","99.9488220214844","97.543830871582","93.2836151123047","98.447868347168","96.809211730957","97.6434631347656","91.3796768188477","95.5774993896484","",
"Northern Mariana Islands","MNP","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","5.39842987060547","","","","","","","","","23.1434898376465","18.7704696655273","22.8509998321533","23.916919708252","35.4344215393066","25.986780166626","20.0996894836426","21.3597297668457","23.629919052124","24.0426006317139","22.4915904998779","22.5580406188965","21.9918804168701","21.2910594940186","","","","11.3278102874756","12.8498001098633","14.7311601638794","17.5956592559814","","24.229679107666","34.8855400085449","34.6862182617188","39.5261993408203","52.273380279541","50.6257209777832","54.9852409362793","51.542179107666","49.5489196777344","47.7433013916016","47.9269905090332","48.5884208679199","","46.6461601257324","51.7164688110352","54.412239074707","58.229679107666","","69.5232315063477","",
"Mauritania","MRT","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","5.71849012374878","5.34152984619141","6.07367992401123","9.15651035308838","","15.8159704208374","","","","21.5781192779541","24.1025199890137","22.2057991027832","28.0175399780273","24.8093700408936","20.8687305450439","25.0867290496826","24.2343502044678","26.3722705841064","25.8545093536377","26.5046997070312","28.1897792816162","32.1105613708496","38.4946403503418","40.4377098083496","","41.0359382629395","39.6878318786621","","","38.8074493408203","40.0034103393555","50.9569091796875","","67.1725234985352","","","67.3941268920898","69.2242202758789","66.1698608398438","67.0299224853516","","65.600212097168","72.1120223999023","72.4312210083008","","","","",
"Mauritius","MUS","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","101.331657409668","95.0855102539062","103.033020019531","131.915298461914","97.8711471557617","96.3464965820312","62.4420890808105","100.73420715332","101.565628051758","101.290092468262","96.8776397705078","95.4843826293945","94.482063293457","93.5227279663086","92.1741790771484","98.1087188720703","100.755668640137","98.4877471923828","99.7483673095703","96.9524993896484","98.4486312866211","101.148551940918","98.1270217895508","98.8902282714844","98.6430435180664","97.2789764404297","95.7997512817383","98.7316818237305","96.0395965576172","96.6530303955078","96.5737228393555","97.7199020385742","98.9228591918945","100.333137512207","97.4629821777344","98.188720703125","98.3951721191406","95.7955169677734","100","","",
"Malawi","MWI","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","14.2261600494385","14.5174198150635","15.6428003311157","19.0099105834961","21.512659072876","23.05246925354","23.7350807189941","25.6470699310303","22.3909606933594","26.2495594024658","25.5275096893311","27.1595897674561","27.5608196258545","28.1212100982666","22.7687702178955","23.5348796844482","25.3008899688721","27.4751892089844","30.1436500549316","29.9740390777588","32.2430191040039","43.5127983093262","52.8983192443848","","","63.5181198120117","62.1462707519531","65.9078369140625","68.2146987915039","","60.8752899169922","61.2389297485352","61.6938896179199","62.5449104309082","67.0817184448242","69.0600280761719","68.7801132202148","70.4771575927734","72.5350570678711","76.9215698242188","76.3059616088867","","","","","79.8412704467773","","91.3591842651367","","",
"Malaysia","MYS","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","84.0090408325195","","","","","","99.8583068847656","97.6052398681641","97.3756103515625","101.053596496582","100.149932861328","97.2637786865234","","98.2119369506836","99.1144866943359","96.9223937988281","95.8981475830078","97.8236923217773","","100.11824798584","","","","","102.641273498535","99.8776016235352","106.580932617188","","94.0592269897461","91.7322998046875","93.678108215332","97.1793365478516","96.0750274658203","96.7937393188477","100.492401123047","102.538513183594","99.2281723022461","100.582717895508","106.937469482422","102.1865234375","100.989418029785","100.279800415039","97.1600570678711","94.8927383422852","93.2963485717773","94.5649871826172","101.045928955078","103.115821838379","96.3272094726562","",
"North America","NAC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2619705200195","97.2628631591797","95.7231979370117","102.892532348633","101.367317199707","100.099761962891","100.104957580566","",
"Namibia","NAM","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.7434005737305","","81.4880599975586","","","","107.68229675293","104.296012878418","99.7009201049805","98.5613708496094","97.6092910766602","95.4762725830078","83.2178268432617","83.5156326293945","82.7005615234375","","83.4431762695312","91.2709274291992","90.9465408325195","","93.7897796630859","94.4470825195312","","","","","102.177391052246","","","","115.014282226562","",
"New Caledonia","NCL","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","97.133918762207","98.7660675048828","93.9534912109375","91.9438705444336","91.5839004516602","85.3838119506836","89.9097213745117","87.5880813598633","100.222473144531","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","3.06120991706848","3.83548998832703","3.92756009101868","4.11295986175537","4.41593980789185","4.89201021194458","5.61704015731812","6.71267986297607","8.91646003723145","10.2308197021484","10.6088399887085","11.1866903305054","12.1188802719116","13.3828401565552","13.7388896942139","15.26243019104","15.7539796829224","","10.3904104232788","10.7097597122192","12.4342699050903","12.7436800003052","12.1040201187134","","9.53507995605469","13.5936498641968","13.18869972229","13.8540802001953","14.2259397506714","14.2043199539185","14.8760499954224","16.3940200805664","16.2436008453369","20.4158897399902","22.5133094787598","24.9605598449707","30.2002906799316","30.0025100708008","31.8482494354248","33.1415100097656","36.8049812316895","40.7325401306152","41.3530082702637","49.851879119873","99.6339721679688","64.2232284545898","96.4794311523438","","56.8093795776367","","54.1951599121094","","",
"Nigeria","NGA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.9183502197266","","","","71.2053375244141","73.734733581543","78.3840789794922","69.7316207885742","62.5656890869141","67.2041091918945","68.037109375","","","","","","","","","","","","","",
"Nicaragua","NIC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","27.8997402191162","31.3752403259277","31.428150177002","34.1939811706543","","","","37.0574913024902","36.388240814209","32.2676391601562","36.9326591491699","","33.4834289550781","32.5512008666992","31.6060600280762","34.7327613830566","41.824348449707","51.5102996826172","52.7537117004395","","","","","52.4470596313477","57.7149810791016","52.9591407775879","","","","67.9401702880859","67.6256332397461","68.9516830444336","75.9323272705078","74.9720611572266","75.5268630981445","78.8518295288086","77.9877777099609","78.314567565918","77.5100936889648","","81.4674911499023","","","","","","","","","","","","81.8785629272461","",
"Netherlands","NLD","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","97.3847274780273","97.7910232543945","96.3648986816406","96.8267135620117","96.3547668457031","96.0962219238281","97.1095962524414","97.8440704345703","96.7503814697266","96.5853729248047","95.8811492919922","97.6846923828125","98.4444427490234","99.3487167358398","100.202239990234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","104.468856811523","","99.7602767944336","99.1431732177734","100.959251403809","99.5006713867188","98.9466018676758","100.346618652344","99.7917175292969","99.355842590332","99.8381195068359","99.7097396850586","","99.978271484375","100.069709777832","99.5434417724609","99.5327301025391","99.4375","99.1388092041016","99.9920806884766","99.5588912963867","99.1414566040039","98.353157043457","","","","","99.9766387939453","99.4097290039062","99.2122268676758","99.4872512817383","99.3367462158203","98.8061218261719","99.5179214477539","99.5837173461914","99.8547973632812","99.661018371582","99.9444885253906","100.093070983887","99.6258087158203","99.847900390625","100.379432678223","99.632209777832","99.953010559082","99.1581497192383","99.1938705444336","99.4237289428711","99.4349670410156","99.2922515869141","99.3518295288086","99.248893737793","","",
"Nepal","NPL","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.585750579834","","","","","","","52.2584991455078","54.6829490661621","56.4452209472656","60.8652610778809","62.2289886474609","63.0786781311035","67.9391632080078","71.9514617919922","","78.9188613891602","","","","109.120979309082","108.058212280273","111.544548034668","115.103309631348","121.674247741699","119.582214355469","","123.141761779785","","96.3342819213867","95.0081787109375","",
"Nauru","NRU","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.8333282470703","","","","","","90.2654876708984","","","","","101.886787414551","","100","","123.076919555664","","","99.21875","97.7443618774414","","","",
